tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.7202,0.5802725804449387,nan,12.899477812159347,16400784
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.7198,0.6098211076440984,nan,12.899477812159347,16400784
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,0,4109,0.73,0.6748475311655334,nan,14.097374688241374,16483200
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,1,3892,0.7289,0.5387955137067109,nan,14.097374688241374,16483200
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,2,4109,0.7295,0.6663275383706616,nan,14.097374688241374,16153536
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,3,3892,0.7303,0.5350607086947629,nan,14.097374688241374,16400784
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,4,4108,0.7293,0.6758012216289444,nan,14.097374688241374,16400784
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,5,3892,0.7305,0.5517290739069792,nan,14.097374688241374,16318368
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,6,4108,0.7301,0.6934554545382886,nan,14.097374688241374,16483200
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,7,3891,0.73,0.5335971290836081,nan,14.097374688241374,16318368
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,8,4108,0.731,0.6640544849949622,nan,14.097374688241374,16400784
covtype,bdsvm,full,label_skew,10,100,1,0.01,42,9,3891,0.7305,0.5191344345994678,nan,14.097374688241374,16400784
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,0,4000,0.6893,0.7361404410834872,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,1,4000,0.6972,0.7584518400128553,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,2,4000,0.6894,0.7350960040983125,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,3,4000,0.6706,0.7561987473296901,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,4,4000,0.6822,0.7264603047280923,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,5,4000,0.6675,0.7394736043267935,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,6,4000,0.6804,0.7265029260588224,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,7,4000,0.6955,0.7352840184446623,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,8,4000,0.6871,0.7299047416246354,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,9,4000,0.6701,0.7036773141289278,nan,0.2015450654125234,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.5472,0.4614449265856933,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.2823809159306038,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.5159,0.6167048980531841,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,3,793,0.6312,0.7564667426870296,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.5362,0.4485741355087267,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.5391,0.3481571206070291,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5413,0.653755075369654,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5172,0.4241581994786738,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.15097708703397972,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6422,0.7672873966335696,nan,0.5053061564922159,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5378,1.7052173471581025,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.4841,0.24968138572578957,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.4841,0.0034377885962013862,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.4841,1.506052555061331,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.4841,0.32861363935242677,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5159,0.9181002882824149,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.003087415689724616,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.09529238836095232,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5159,1.196463898584415,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5466,0.6653081873574846,nan,0.6711773325993851,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5739,0.7482980088819441,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.014215868397416434,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.00011581587914010621,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,3,110,0.4841,1.8600389696838056,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.04100243884004876,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5159,0.001093325934275532,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.00025201182711775564,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7375418927073949,nan,0.632684898510008,21600
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7556295365919551,nan,0.632684898510008,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,0,4109,0.5893,1.4379380077307518,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,1,3892,0.6529,0.5005799335365286,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,2,4109,0.5159,0.0,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,3,3892,0.5357,1.7782786131478614,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,4,4108,0.6716,0.5989810572335676,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,5,3892,0.6602,0.46460452580205597,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,6,4108,0.5159,1.445687339090593e-05,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,7,3891,0.6625,0.48426298106193416,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,8,4108,0.6342,0.7495456977268159,nan,0.5593141688200866,21600
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,9,3891,0.6603,0.49431149333995,nan,0.5593141688200866,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,0,4000,0.6777,0.7301237065585412,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,1,4000,0.6773,0.7639855734464552,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,2,4000,0.657,0.7183856515558191,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,3,4000,0.69,0.751190841661877,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,4,4000,0.6723,0.75317453060265,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,5,4000,0.6945,0.7265250954765311,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,6,4000,0.6802,0.7283274942375965,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,7,4000,0.6705,0.72445309532636,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,8,4000,0.6886,0.7315172584061705,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,9,4000,0.6948,0.6900135942388438,nan,0.3390014628488145,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.4847,0.3935681797626332,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5717,0.6715389102370891,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.5159,0.6228463535662159,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,3,793,0.4853,0.41078486659736585,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.6505,0.8905440530211024,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.4849,0.33091584031313936,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.6179,0.6113648364637452,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.2750979195992392,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.18863665618372713,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6843,0.7974002439957405,nan,0.8392582435306627,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.0,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.5111,0.2688262448978637,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.5654,0.37741711504297987,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5204,1.2111933318712043,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.5292,0.3225263467992728,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5189,0.8635721947406844,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5227,0.08748307184283803,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.1196505865203223,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5407,0.7008013198681111,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5149,0.6639650866472082,nan,0.6512795659745302,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.0,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.019410073577053204,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.5159,3.11081677968773,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,3,110,0.4841,1.9912909172378948,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.045614283318557866,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5572,0.12001947380194719,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.0002104258520835813,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5572,0.6840176643359052,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5572,0.6888252913272016,nan,0.9581176867849767,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.0,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,1,3892,0.5929,0.2311080877983738,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,2,4109,0.4847,2.343128369115532,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,3,3892,0.6359,0.3309536428074454,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,4,4108,0.5274,2.1342135155617012,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,5,3892,0.4841,0.000452235935758664,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,6,4108,0.6075,0.4955321822461964,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,7,3891,0.4841,0.0,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,8,4108,0.5159,0.0,nan,0.8759052995861886,21600
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,9,3891,0.64,0.5231239806159896,nan,0.8759052995861886,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,0,4000,0.6642,0.7387739020806742,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,1,4000,0.6873,0.760496190279418,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,2,4000,0.6822,0.7305690528997852,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,3,4000,0.674,0.7659415449668259,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,4,4000,0.6942,0.7422235720936774,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,5,4000,0.6763,0.7287163200047617,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,6,4000,0.6568,0.7497557145134204,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,7,4000,0.6758,0.7372391460616096,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,8,4000,0.6899,0.7355249128074094,nan,0.18858007932473736,21600
covtype,fdr_svm,full,iid,10,100,1,0.01,42,9,4000,0.689,0.7029862546825121,nan,0.18858007932473736,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.516,0.4160173117122658,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.29173767075589985,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.6631,0.8554112650378294,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,3,793,0.5145,0.38740808663896253,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.5159,1.4150402516686056,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.6469,0.6991922209498161,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5448,0.6570745144308007,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.33252399396022553,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5998,0.5309942967901297,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.5462,0.6201843310652331,nan,0.5032680852100605,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.0,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.4901,0.26606066304707854,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.5029,0.047600977597369316,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5159,0.676103495667877,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.5175,1.2718947670735687,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5159,1.7169379858276386,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.04280286545079243,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.14571445116107667,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5159,1.3699762714272903,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5406,0.67960433368674,nan,0.5762464290178456,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.0,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.01858920895551404,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.026933056752291015,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,3,110,0.5159,0.10521852899230603,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.5159,2.1228644359448037,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,6,302,0.4841,2.3127746183999673,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.00017075626348804488,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7303985400106815,nan,0.7080928105306301,21600
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7447543245388368,nan,0.7080928105306301,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.0,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,1,3892,0.4841,0.0,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,2,4109,0.6305,0.5585927888694626,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,3,3892,0.4841,0.0,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,4,4108,0.63,0.5651868057511171,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,5,3892,0.4841,1.8277732983284462e-05,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,6,4108,0.5159,0.0,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,7,3891,0.6208,0.6284980746729568,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,8,4108,0.6061,0.44511957905336336,nan,1.019998571619977,21600
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,9,3891,0.4841,0.0,nan,1.019998571619977,21600
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,0,4000,0.6363,0.7428332431313186,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,1,4000,0.6376,0.7737425050846772,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,2,4000,0.6393,0.7249388172463528,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,3,4000,0.6394,0.766882765841696,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,4,4000,0.628,0.7507691248256693,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,5,4000,0.6255,0.7395262425554672,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,6,4000,0.6104,0.7868405710442241,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,7,4000,0.6108,0.7704558790070999,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,8,4000,0.612,0.7585515491760971,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,iid,10,100,1,0.01,42,9,4000,0.6342,0.738080555975995,nan,1.3828788277873716e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.6875,0.6002226869731583,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.6899,0.9300140669666388,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.688,0.8408538953957289,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,3,793,0.6879,0.6149428202462331,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.6809,0.6170090353844561,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.6815,0.5998517206271543,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.6794,0.6872346813970276,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.6799,0.9337300974759847,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.6804,0.9552688689727874,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6843,0.6713733500478842,nan,1.494193116063051e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5938,1.1999838536799239,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.5942,0.5380246878081096,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.5943,0.44809779851362563,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5942,0.9714389014470377,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.5906,0.5686815780222052,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5889,0.8689229218549852,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5846,1.2431372531837481,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5849,1.213484473422986,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5858,0.7140033433683185,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5928,0.7082258241292215,nan,2.737013998607348e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5262,0.654732573004355,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.5269,1.2301559909731068,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.5275,1.2355853293319896,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,3,110,0.5274,0.6580310300867009,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.5268,1.2218776450159545,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5267,0.5901386813578777,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5258,0.6377194092051737,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5258,0.6480605393046814,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5262,0.8523350349271052,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5255,0.8628924398686085,nan,2.6818792798248403e-05,380752
covtype,fedssl_amc,ring,label_skew,10,100,1,0.01,42,0,4109,0.4841,1.0,nan,0.0,380752
covtype,fedssl_amc,ring,label_skew,10,100,1,0.01,42,1,3892,0.4841,1.0,nan,0.0,380752
covtype,fedssl_amc,ring,label_skew,10,100,1,0.01,42,2,4109,0.4841,1.0,nan,0.0,380752
covtype,fedssl_amc,ring,label_skew,10,100,1,0.01,42,3,3892,0.4841,1.0,nan,0.0,380752
